,user_id,exercise_code,Set,Inequality,Trigonometric_function,Logarithm_versus_exponential,Plane_vector,Property_of_function,Image_of_function,Spatial_imagination,Abstract_summarization,Reasoning_and_demonstration,Calculation,is_right_answer
430,28,10,null,null,null,1,null,null,null,null,null,null,1,1.0
431,28,11,null,null,null,null,null,1,null,1,null,null,1,1.0
432,28,12,null,null,0,null,null,null,null,null,null,null,0,0.0
433,28,13,null,null,null,null,1,null,null,null,null,0,1,0.0
434,28,14,null,null,null,null,null,0,0,0,0,0,0,0.0
435,29,0,1,1,null,null,null,null,null,null,null,1,1,1.0
436,29,1,null,null,0,null,null,null,null,0,null,null,null,0.0
437,29,2,null,null,1,null,null,null,null,null,null,null,1,1.0
438,29,3,null,null,null,null,1,null,null,null,null,1,1,1.0
439,29,4,null,null,null,null,null,0,null,1,null,null,null,0.0
440,29,5,null,null,null,null,null,null,1,0,null,1,null,0.0
441,29,6,null,null,null,null,null,1,null,null,1,null,1,1.0
442,29,7,null,null,null,null,1,null,null,null,null,1,1,1.0
443,29,8,null,null,0,null,null,null,null,1,null,null,1,0.0
444,29,9,1,null,0,null,null,1,0,1,null,1,1,0.0
445,29,10,null,null,null,0,null,null,null,null,null,null,0,0.0
446,29,11,null,null,null,null,null,1,null,1,null,null,1,0.0
447,29,12,null,null,0,null,null,null,null,null,null,null,0,0.0
448,29,13,null,null,null,null,1,null,null,null,null,1,1,1.0
449,29,14,null,null,null,null,null,0,0,0,0,0,0,0.0
450,30,0,1,1,null,null,null,null,null,null,null,1,1,1.0
451,30,1,null,null,1,null,null,null,null,0,null,null,null,0.0
452,30,2,null,null,0,null,null,null,null,null,null,null,0,0.0
453,30,3,null,null,null,null,1,null,null,null,null,1,0,0.0
454,30,4,null,null,null,null,null,1,null,1,null,null,null,1.0
455,30,5,null,null,null,null,null,null,1,1,null,0,null,0.0
456,30,6,null,null,null,null,null,1,null,null,1,null,1,1.0
457,30,7,null,null,null,null,1,null,null,null,null,1,1,1.0
458,30,8,null,null,1,null,null,null,null,0,null,null,0,0.0
459,30,9,1,null,1,null,null,1,1,1,null,1,1,1.0
460,30,10,null,null,null,1,null,null,null,null,null,null,1,1.0
461,30,11,null,null,null,null,null,1,null,0,null,null,1,0.0
462,30,12,null,null,1,null,null,null,null,null,null,null,0,0.0
463,30,13,null,null,null,null,1,null,null,null,null,0,0,0.0
464,30,14,null,null,null,null,null,1,0,0,0,0,0,0.0
465,31,0,1,1,null,null,null,null,null,null,null,1,1,0.0
466,31,1,null,null,1,null,null,null,null,1,null,null,null,1.0
467,31,2,null,null,1,null,null,null,null,null,null,null,1,1.0
468,31,3,null,null,null,null,1,null,null,null,null,1,1,0.0
469,31,4,null,null,null,null,null,1,null,1,null,null,null,1.0
470,31,5,null,null,null,null,null,null,1,1,null,1,null,0.0
471,31,6,null,null,null,null,null,1,null,null,1,null,1,1.0
472,31,7,null,null,null,null,1,null,null,null,null,1,0,0.0
473,31,8,null,null,0,null,null,null,null,0,null,null,0,0.0
474,31,9,1,null,1,null,null,1,1,1,null,1,1,1.0
475,31,10,null,null,null,1,null,null,null,null,null,null,1,0.0
476,31,11,null,null,null,null,null,1,null,1,null,null,1,0.0
477,31,12,null,null,0,null,null,null,null,null,null,null,0,0.0
478,31,13,null,null,null,null,0,null,null,null,null,1,0,0.0
479,31,14,null,null,null,null,null,0,0,0,0,0,0,0.0
480,32,0,1,1,null,null,null,null,null,null,null,1,1,1.0
481,32,1,null,null,1,null,null,null,null,1,null,null,null,1.0
482,32,2,null,null,1,null,null,null,null,null,null,null,1,1.0
483,32,3,null,null,null,null,1,null,null,null,null,1,1,1.0
484,32,4,null,null,null,null,null,0,null,0,null,null,null,0.0
485,32,5,null,null,null,null,null,null,1,1,null,1,null,1.0
486,32,6,null,null,null,null,null,1,null,null,1,null,1,1.0
487,32,7,null,null,null,null,1,null,null,null,null,1,1,1.0
488,32,8,null,null,1,null,null,null,null,1,null,null,1,0.0
489,32,9,1,null,0,null,null,1,0,1,null,1,0,0.0
490,32,10,null,null,null,1,null,null,null,null,null,null,0,0.0
491,32,11,null,null,null,null,null,1,null,1,null,null,1,1.0
492,32,12,null,null,0,null,null,null,null,null,null,null,0,0.0
493,32,13,null,null,null,null,1,null,null,null,null,1,1,1.0
494,32,14,null,null,null,null,null,0,0,0,0,0,0,0.0
495,33,0,1,1,null,null,null,null,null,null,null,1,1,1.0
496,33,1,null,null,1,null,null,null,null,1,null,null,null,0.0
497,33,2,null,null,1,null,null,null,null,null,null,null,1,1.0
498,33,3,null,null,null,null,1,null,null,null,null,1,1,1.0
499,33,4,null,null,null,null,null,1,null,1,null,null,null,1.0
500,33,5,null,null,null,null,null,null,1,1,null,1,null,1.0
501,33,6,null,null,null,null,null,1,null,null,1,null,1,1.0
502,33,7,null,null,null,null,1,null,null,null,null,1,1,1.0
503,33,8,null,null,1,null,null,null,null,1,null,null,1,1.0
504,33,9,0,null,0,null,null,1,0,1,null,0,0,0.0
505,33,10,null,null,null,1,null,null,null,null,null,null,1,1.0
506,33,11,null,null,null,null,null,1,null,1,null,null,1,0.0
507,33,12,null,null,1,null,null,null,null,null,null,null,1,1.0
508,33,13,null,null,null,null,1,null,null,null,null,1,1,1.0
509,33,14,null,null,null,null,null,0,0,0,0,0,0,0.0
510,34,0,1,1,null,null,null,null,null,null,null,1,1,1.0
511,34,1,null,null,1,null,null,null,null,1,null,null,null,1.0
512,34,2,null,null,1,null,null,null,null,null,null,null,1,0.0
513,34,3,null,null,null,null,1,null,null,null,null,1,1,1.0
514,34,4,null,null,null,null,null,1,null,1,null,null,null,1.0
515,34,5,null,null,null,null,null,null,1,1,null,1,null,1.0
516,34,6,null,null,null,null,null,1,null,null,1,null,1,1.0
517,34,7,null,null,null,null,1,null,null,null,null,1,1,1.0
518,34,8,null,null,0,null,null,null,null,0,null,null,0,0.0
519,34,9,1,null,1,null,null,0,1,0,null,1,1,0.0
520,34,10,null,null,null,1,null,null,null,null,null,null,1,1.0
521,34,11,null,null,null,null,null,0,null,1,null,null,0,0.0
522,34,12,null,null,0,null,null,null,null,null,null,null,0,0.0
523,34,13,null,null,null,null,0,null,null,null,null,1,0,0.0
524,34,14,null,null,null,null,null,0,0,1,0,0,0,0.0
525,35,0,1,1,null,null,null,null,null,null,null,1,1,1.0
526,35,1,null,null,1,null,null,null,null,1,null,null,null,0.0
527,35,2,null,null,1,null,null,null,null,null,null,null,1,1.0
528,35,3,null,null,null,null,1,null,null,null,null,1,1,1.0
529,35,4,null,null,null,null,null,1,null,1,null,null,null,1.0
530,35,5,null,null,null,null,null,null,1,1,null,1,null,1.0
531,35,6,null,null,null,null,null,1,null,null,1,null,1,1.0
532,35,7,null,null,null,null,1,null,null,null,null,1,1,1.0
533,35,8,null,null,1,null,null,null,null,1,null,null,0,0.0
534,35,9,1,null,1,null,null,1,1,1,null,1,1,1.0
535,35,10,null,null,null,1,null,null,null,null,null,null,1,0.0
536,35,11,null,null,null,null,null,1,null,1,null,null,1,1.0
537,35,12,null,null,0,null,null,null,null,null,null,null,1,0.0
538,35,13,null,null,null,null,1,null,null,null,null,1,1,0.0
539,35,14,null,null,null,null,null,0,0,0,0,0,0,0.0
540,36,0,1,1,null,null,null,null,null,null,null,1,1,1.0
541,36,1,null,null,1,null,null,null,null,1,null,null,null,1.0
542,36,2,null,null,1,null,null,null,null,null,null,null,1,1.0
543,36,3,null,null,null,null,1,null,null,null,null,1,1,1.0
544,36,4,null,null,null,null,null,1,null,1,null,null,null,0.0
545,36,5,null,null,null,null,null,null,1,1,null,1,null,1.0
546,36,6,null,null,null,null,null,1,null,null,1,null,1,1.0
547,36,7,null,null,null,null,1,null,null,null,null,1,1,1.0
548,36,8,null,null,1,null,null,null,null,1,null,null,1,1.0
549,36,9,1,null,1,null,null,1,1,1,null,1,1,1.0
550,36,10,null,null,null,0,null,null,null,null,null,null,0,0.0
551,36,11,null,null,null,null,null,1,null,1,null,null,1,1.0
552,36,12,null,null,0,null,null,null,null,null,null,null,0,0.0
553,36,13,null,null,null,null,0,null,null,null,null,0,0,0.0
554,36,14,null,null,null,null,null,0,1,0,0,0,0,0.0
555,37,0,1,1,null,null,null,null,null,null,null,1,1,1.0
556,37,1,null,null,0,null,null,null,null,0,null,null,null,0.0
557,37,2,null,null,1,null,null,null,null,null,null,null,1,1.0
558,37,3,null,null,null,null,1,null,null,null,null,1,1,0.0
559,37,4,null,null,null,null,null,1,null,1,null,null,null,1.0
560,37,5,null,null,null,null,null,null,1,1,null,1,null,1.0
561,37,6,null,null,null,null,null,1,null,null,1,null,1,1.0
562,37,7,null,null,null,null,1,null,null,null,null,1,1,1.0
563,37,8,null,null,0,null,null,null,null,0,null,null,0,0.0
564,37,9,1,null,1,null,null,1,1,1,null,1,1,1.0
565,37,10,null,null,null,1,null,null,null,null,null,null,1,1.0
566,37,11,null,null,null,null,null,1,null,1,null,null,1,0.0
567,37,12,null,null,1,null,null,null,null,null,null,null,0,0.0
568,37,13,null,null,null,null,1,null,null,null,null,1,1,0.0
569,37,14,null,null,null,null,null,0,0,0,0,1,0,0.0
570,38,0,1,1,null,null,null,null,null,null,null,1,1,0.0
571,38,1,null,null,0,null,null,null,null,1,null,null,null,0.0
572,38,2,null,null,0,null,null,null,null,null,null,null,1,0.0
573,38,3,null,null,null,null,1,null,null,null,null,1,1,1.0
574,38,4,null,null,null,null,null,1,null,1,null,null,null,1.0
575,38,5,null,null,null,null,null,null,0,0,null,1,null,0.0
576,38,6,null,null,null,null,null,1,null,null,1,null,1,1.0
577,38,7,null,null,null,null,0,null,null,null,null,1,0,0.0
578,38,8,null,null,0,null,null,null,null,1,null,null,1,0.0
579,38,9,1,null,1,null,null,1,1,1,null,1,1,1.0
580,38,10,null,null,null,1,null,null,null,null,null,null,1,0.0
581,38,11,null,null,null,null,null,1,null,1,null,null,1,1.0
582,38,12,null,null,0,null,null,null,null,null,null,null,0,0.0
583,38,13,null,null,null,null,1,null,null,null,null,0,1,0.0
584,38,14,null,null,null,null,null,0,0,0,0,0,0,0.0
585,39,0,1,1,null,null,null,null,null,null,null,1,1,1.0
586,39,1,null,null,1,null,null,null,null,1,null,null,null,1.0
587,39,2,null,null,1,null,null,null,null,null,null,null,1,1.0
588,39,3,null,null,null,null,1,null,null,null,null,1,1,1.0
589,39,4,null,null,null,null,null,0,null,1,null,null,null,0.0
590,39,5,null,null,null,null,null,null,0,1,null,1,null,0.0
591,39,6,null,null,null,null,null,1,null,null,1,null,1,1.0
592,39,7,null,null,null,null,1,null,null,null,null,1,1,1.0
593,39,8,null,null,1,null,null,null,null,1,null,null,1,1.0
594,39,9,1,null,1,null,null,1,1,1,null,1,1,1.0
595,39,10,null,null,null,1,null,null,null,null,null,null,1,0.0
596,39,11,null,null,null,null,null,1,null,0,null,null,1,0.0
597,39,12,null,null,1,null,null,null,null,null,null,null,1,1.0
598,39,13,null,null,null,null,1,null,null,null,null,1,1,0.0
599,39,14,null,null,null,null,null,0,0,0,0,0,0,0.0
600,40,0,1,0,null,null,null,null,null,null,null,1,1,0.0
601,40,1,null,null,0,null,null,null,null,1,null,null,null,0.0
602,40,2,null,null,1,null,null,null,null,null,null,null,1,1.0
603,40,3,null,null,null,null,0,null,null,null,null,1,0,0.0
604,40,4,null,null,null,null,null,1,null,1,null,null,null,1.0
605,40,5,null,null,null,null,null,null,1,1,null,1,null,1.0
606,40,6,null,null,null,null,null,1,null,null,1,null,1,1.0
607,40,7,null,null,null,null,1,null,null,null,null,1,0,0.0
608,40,8,null,null,1,null,null,null,null,0,null,null,0,0.0
609,40,9,1,null,0,null,null,1,0,1,null,1,0,0.0
610,40,10,null,null,null,1,null,null,null,null,null,null,1,1.0
611,40,11,null,null,null,null,null,1,null,1,null,null,1,0.0
612,40,12,null,null,0,null,null,null,null,null,null,null,0,0.0
613,40,13,null,null,null,null,0,null,null,null,null,1,0,0.0
614,40,14,null,null,null,null,null,0,1,0,0,0,0,0.0
615,41,0,1,1,null,null,null,null,null,null,null,1,1,1.0
616,41,1,null,null,1,null,null,null,null,1,null,null,null,0.0
617,41,2,null,null,1,null,null,null,null,null,null,null,1,1.0
618,41,3,null,null,null,null,1,null,null,null,null,1,1,1.0
619,41,4,null,null,null,null,null,1,null,0,null,null,null,0.0
620,41,5,null,null,null,null,null,null,0,1,null,0,null,0.0
621,41,6,null,null,null,null,null,1,null,null,1,null,1,1.0
622,41,7,null,null,null,null,0,null,null,null,null,0,0,0.0
623,41,8,null,null,1,null,null,null,null,1,null,null,1,1.0
624,41,9,1,null,1,null,null,1,1,1,null,1,1,1.0
625,41,10,null,null,null,1,null,null,null,null,null,null,1,1.0
626,41,11,null,null,null,null,null,1,null,1,null,null,1,1.0
627,41,12,null,null,1,null,null,null,null,null,null,null,0,0.0
628,41,13,null,null,null,null,1,null,null,null,null,1,1,1.0
629,41,14,null,null,null,null,null,0,0,0,0,0,0,0.0
630,42,0,1,1,null,null,null,null,null,null,null,1,1,1.0
631,42,1,null,null,1,null,null,null,null,1,null,null,null,1.0
632,42,2,null,null,1,null,null,null,null,null,null,null,1,1.0
633,42,3,null,null,null,null,1,null,null,null,null,1,1,1.0
634,42,4,null,null,null,null,null,1,null,1,null,null,null,0.0
635,42,5,null,null,null,null,null,null,1,1,null,1,null,0.0
636,42,6,null,null,null,null,null,1,null,null,1,null,1,1.0
637,42,7,null,null,null,null,1,null,null,null,null,1,1,1.0
638,42,8,null,null,1,null,null,null,null,1,null,null,1,1.0
639,42,9,1,null,0,null,null,0,1,1,null,1,0,0.0
640,42,10,null,null,null,1,null,null,null,null,null,null,1,1.0
641,42,11,null,null,null,null,null,0,null,1,null,null,1,0.0
642,42,12,null,null,1,null,null,null,null,null,null,null,1,1.0
643,42,13,null,null,null,null,1,null,null,null,null,1,1,1.0
644,42,14,null,null,null,null,null,1,0,0,0,0,0,0.0
645,43,0,1,1,null,null,null,null,null,null,null,1,1,1.0
646,43,1,null,null,1,null,null,null,null,1,null,null,null,1.0
647,43,2,null,null,1,null,null,null,null,null,null,null,1,1.0
648,43,3,null,null,null,null,1,null,null,null,null,0,0,0.0
649,43,4,null,null,null,null,null,1,null,1,null,null,null,1.0
650,43,5,null,null,null,null,null,null,0,0,null,0,null,0.0
651,43,6,null,null,null,null,null,1,null,null,1,null,1,0.0
652,43,7,null,null,null,null,0,null,null,null,null,1,1,0.0
653,43,8,null,null,1,null,null,null,null,1,null,null,0,0.0
654,43,9,1,null,1,null,null,1,1,1,null,1,1,1.0
655,43,10,null,null,null,1,null,null,null,null,null,null,1,0.0
656,43,11,null,null,null,null,null,1,null,1,null,null,1,1.0
657,43,12,null,null,0,null,null,null,null,null,null,null,1,0.0
658,43,13,null,null,null,null,0,null,null,null,null,1,1,0.0
659,43,14,null,null,null,null,null,0,0,1,1,0,0,0.0
660,44,0,1,1,null,null,null,null,null,null,null,1,1,1.0
661,44,1,null,null,1,null,null,null,null,1,null,null,null,1.0
662,44,2,null,null,1,null,null,null,null,null,null,null,1,0.0
663,44,3,null,null,null,null,1,null,null,null,null,1,1,1.0
664,44,4,null,null,null,null,null,1,null,1,null,null,null,0.0
665,44,5,null,null,null,null,null,null,1,1,null,1,null,1.0
666,44,6,null,null,null,null,null,1,null,null,1,null,1,1.0
667,44,7,null,null,null,null,1,null,null,null,null,1,1,1.0
668,44,8,null,null,0,null,null,null,null,0,null,null,1,0.0
669,44,9,1,null,0,null,null,0,1,1,null,1,0,0.0
670,44,10,null,null,null,1,null,null,null,null,null,null,1,0.0
671,44,11,null,null,null,null,null,1,null,1,null,null,0,0.0
672,44,12,null,null,0,null,null,null,null,null,null,null,0,0.0
673,44,13,null,null,null,null,1,null,null,null,null,1,1,0.0
674,44,14,null,null,null,null,null,0,0,0,0,0,0,0.0
675,45,0,1,1,null,null,null,null,null,null,null,1,1,1.0
676,45,1,null,null,1,null,null,null,null,1,null,null,null,0.0
677,45,2,null,null,1,null,null,null,null,null,null,null,1,1.0
678,45,3,null,null,null,null,1,null,null,null,null,1,1,1.0
679,45,4,null,null,null,null,null,1,null,1,null,null,null,1.0
680,45,5,null,null,null,null,null,null,1,1,null,1,null,1.0
681,45,6,null,null,null,null,null,1,null,null,1,null,1,1.0
682,45,7,null,null,null,null,1,null,null,null,null,1,1,1.0
683,45,8,null,null,1,null,null,null,null,1,null,null,1,0.0
684,45,9,1,null,0,null,null,1,1,0,null,0,1,0.0
685,45,10,null,null,null,1,null,null,null,null,null,null,0,0.0
686,45,11,null,null,null,null,null,1,null,1,null,null,1,0.0
687,45,12,null,null,0,null,null,null,null,null,null,null,0,0.0
688,45,13,null,null,null,null,1,null,null,null,null,1,1,1.0
689,45,14,null,null,null,null,null,0,1,0,0,0,0,0.0
690,46,0,1,1,null,null,null,null,null,null,null,0,1,0.0
691,46,1,null,null,1,null,null,null,null,1,null,null,null,1.0
692,46,2,null,null,1,null,null,null,null,null,null,null,1,1.0
693,46,3,null,null,null,null,1,null,null,null,null,1,1,0.0
694,46,4,null,null,null,null,null,1,null,1,null,null,null,1.0
695,46,5,null,null,null,null,null,null,1,0,null,1,null,0.0
696,46,6,null,null,null,null,null,1,null,null,1,null,1,1.0
697,46,7,null,null,null,null,1,null,null,null,null,1,1,1.0
698,46,8,null,null,1,null,null,null,null,1,null,null,1,1.0
699,46,9,1,null,1,null,null,1,1,1,null,1,1,1.0
700,46,10,null,null,null,1,null,null,null,null,null,null,1,1.0
701,46,11,null,null,null,null,null,1,null,1,null,null,0,0.0
702,46,12,null,null,0,null,null,null,null,null,null,null,0,0.0
703,46,13,null,null,null,null,1,null,null,null,null,1,1,1.0
704,46,14,null,null,null,null,null,0,0,0,0,0,0,0.0
705,47,0,1,1,null,null,null,null,null,null,null,1,1,1.0
706,47,1,null,null,1,null,null,null,null,1,null,null,null,1.0
707,47,2,null,null,1,null,null,null,null,null,null,null,1,0.0
708,47,3,null,null,null,null,1,null,null,null,null,1,1,1.0
709,47,4,null,null,null,null,null,1,null,1,null,null,null,1.0
710,47,5,null,null,null,null,null,null,0,1,null,1,null,0.0
711,47,6,null,null,null,null,null,1,null,null,1,null,1,1.0
712,47,7,null,null,null,null,1,null,null,null,null,1,1,1.0
713,47,8,null,null,1,null,null,null,null,1,null,null,1,1.0
714,47,9,1,null,1,null,null,1,1,1,null,1,1,1.0
715,47,10,null,null,null,1,null,null,null,null,null,null,1,1.0
716,47,11,null,null,null,null,null,1,null,1,null,null,1,1.0
717,47,12,null,null,0,null,null,null,null,null,null,null,0,0.0
718,47,13,null,null,null,null,0,null,null,null,null,1,1,0.0
719,47,14,null,null,null,null,null,0,0,0,0,0,0,0.0
720,48,0,1,1,null,null,null,null,null,null,null,1,1,1.0
721,48,1,null,null,1,null,null,null,null,1,null,null,null,1.0
722,48,2,null,null,1,null,null,null,null,null,null,null,1,1.0
723,48,3,null,null,null,null,1,null,null,null,null,1,1,1.0
724,48,4,null,null,null,null,null,1,null,1,null,null,null,1.0
725,48,5,null,null,null,null,null,null,0,1,null,1,null,0.0
726,48,6,null,null,null,null,null,1,null,null,1,null,1,1.0
727,48,7,null,null,null,null,1,null,null,null,null,1,1,1.0
728,48,8,null,null,0,null,null,null,null,0,null,null,0,0.0
729,48,9,0,null,0,null,null,0,1,0,null,0,1,0.0
730,48,10,null,null,null,1,null,null,null,null,null,null,1,1.0
731,48,11,null,null,null,null,null,1,null,1,null,null,1,1.0
732,48,12,null,null,0,null,null,null,null,null,null,null,0,0.0
733,48,13,null,null,null,null,0,null,null,null,null,0,0,0.0
734,48,14,null,null,null,null,null,1,0,0,0,0,0,0.0
735,49,0,1,1,null,null,null,null,null,null,null,1,1,1.0
736,49,1,null,null,1,null,null,null,null,1,null,null,null,0.0
737,49,2,null,null,1,null,null,null,null,null,null,null,1,1.0
738,49,3,null,null,null,null,1,null,null,null,null,1,1,1.0
739,49,4,null,null,null,null,null,1,null,1,null,null,null,1.0
740,49,5,null,null,null,null,null,null,0,0,null,0,null,0.0
741,49,6,null,null,null,null,null,1,null,null,1,null,1,1.0
742,49,7,null,null,null,null,1,null,null,null,null,1,1,1.0
743,49,8,null,null,0,null,null,null,null,1,null,null,0,0.0
744,49,9,1,null,0,null,null,1,1,1,null,0,0,0.0
745,49,10,null,null,null,1,null,null,null,null,null,null,0,0.0
746,49,11,null,null,null,null,null,1,null,1,null,null,1,1.0
747,49,12,null,null,0,null,null,null,null,null,null,null,0,0.0
748,49,13,null,null,null,null,1,null,null,null,null,0,1,0.0
749,49,14,null,null,null,null,null,0,1,0,0,0,0,0.0
750,50,0,1,1,null,null,null,null,null,null,null,1,1,0.0
751,50,1,null,null,1,null,null,null,null,1,null,null,null,1.0
752,50,2,null,null,0,null,null,null,null,null,null,null,0,0.0
753,50,3,null,null,null,null,1,null,null,null,null,1,1,1.0
754,50,4,null,null,null,null,null,0,null,0,null,null,null,0.0
755,50,5,null,null,null,null,null,null,1,1,null,1,null,1.0
756,50,6,null,null,null,null,null,1,null,null,1,null,1,1.0
757,50,7,null,null,null,null,1,null,null,null,null,1,1,1.0
758,50,8,null,null,0,null,null,null,null,1,null,null,0,0.0
759,50,9,0,null,1,null,null,0,0,1,null,0,0,0.0
760,50,10,null,null,null,0,null,null,null,null,null,null,0,0.0
761,50,11,null,null,null,null,null,1,null,1,null,null,1,1.0
762,50,12,null,null,0,null,null,null,null,null,null,null,0,0.0
763,50,13,null,null,null,null,1,null,null,null,null,0,0,0.0
764,50,14,null,null,null,null,null,0,0,0,0,0,0,0.0
765,51,0,1,1,null,null,null,null,null,null,null,1,1,1.0
766,51,1,null,null,1,null,null,null,null,1,null,null,null,1.0
